date,symbol,open,high,low,close,Volume ETH,tradecount
05/02/2021 18:00,ETH/USDT,1726.99,1729,1683,1684.19,70833.63939,63104
05/02/2021 17:00,ETH/USDT,1724.47,1733,1713.16,1726.97,50040.82786,57383
05/02/2021 16:00,ETH/USDT,1742,1760.49,1701.8,1724.47,100940.4633,88155
05/02/2021 15:00,ETH/USDT,1737.7,1748,1719.02,1741.99,74125.89803,70648
05/02/2021 14:00,ETH/USDT,1716.57,1748,1706.63,1737.72,109587.8345,120996
05/02/2021 13:00,ETH/USDT,1661.04,1721.5,1660.79,1716.78,87759.59821,85010
05/02/2021 12:00,ETH/USDT,1662.79,1677.19,1657.35,1661.16,49726.78257,45818
05/02/2021 11:00,ETH/USDT,1644.21,1663.8,1642.57,1662.78,27456.99148,30010
05/02/2021 10:00,ETH/USDT,1650.72,1666.86,1641.22,1644.28,41909.74582,49419
05/02/2021 09:00,ETH/USDT,1667.57,1676.27,1650,1650.73,42885.45822,47885
05/02/2021 08:00,ETH/USDT,1662.6,1674.37,1648.19,1667.43,48566.99119,50573
05/02/2021 07:00,ETH/USDT,1645.27,1669.5,1645.26,1662.36,47763.71493,49000
05/02/2021 06:00,ETH/USDT,1631.24,1663.08,1631.08,1645.27,46302.30888,45123
05/02/2021 05:00,ETH/USDT,1634.59,1644.96,1622.24,1631.09,25093.63364,34794
05/02/2021 04:00,ETH/USDT,1639.99,1643.92,1628.51,1634.45,23704.2485,38649
05/02/2021 03:00,ETH/USDT,1617.9,1653.21,1614.05,1639.99,55991.51062,52997
05/02/2021 02:00,ETH/USDT,1596.7,1620,1594.41,1617.9,34803.35868,38146
05/02/2021 01:00,ETH/USDT,1614.74,1624.55,1594.42,1596.77,37994.37626,44920
05/02/2021 00:00,ETH/USDT,1595.53,1623,1591,1614.66,49458.98822,52114
04/02/2021 23:00,ETH/USDT,1625.69,1628.74,1588,1595.67,51367.77014,59974
04/02/2021 22:00,ETH/USDT,1639.53,1640.52,1600,1625.69,50681.31191,69721
04/02/2021 21:00,ETH/USDT,1657.18,1661.81,1627.51,1639.62,35907.28368,40657
04/02/2021 20:00,ETH/USDT,1652.96,1670.67,1639.17,1657.18,53801.48344,53988
04/02/2021 19:00,ETH/USDT,1653.04,1664.51,1636.9,1652.99,68682.38358,53342
04/02/2021 18:00,ETH/USDT,1631.73,1653.96,1627.92,1653.18,49354.05584,52004
04/02/2021 17:00,ETH/USDT,1629.19,1649.3,1623.33,1631.74,81251.28431,79001
04/02/2021 16:00,ETH/USDT,1580.8,1633.07,1565,1629.19,96559.99174,81408
04/02/2021 15:00,ETH/USDT,1591.76,1603.38,1554.44,1580.88,141945.7208,105993
04/02/2021 14:00,ETH/USDT,1631.89,1640,1586.01,1591.75,96024.38272,75477
04/02/2021 13:00,ETH/USDT,1635.48,1638.78,1618.01,1631.9,40321.25904,38690
04/02/2021 12:00,ETH/USDT,1611.77,1643.21,1605.68,1635.48,55593.53691,53317
04/02/2021 11:00,ETH/USDT,1640.21,1645.48,1611.72,1611.74,67094.67625,61527
04/02/2021 10:00,ETH/USDT,1644.97,1651.47,1632.11,1640.51,57597.87177,53277
04/02/2021 09:00,ETH/USDT,1638.5,1646.47,1570.96,1645.04,173074.8577,142503
04/02/2021 08:00,ETH/USDT,1662.52,1684.66,1626,1638.44,78197.50964,79204
04/02/2021 07:00,ETH/USDT,1676.58,1683.16,1662.17,1662.83,42963.47816,43581
04/02/2021 06:00,ETH/USDT,1655.21,1683,1649.01,1676.58,47222.09574,45204
04/02/2021 05:00,ETH/USDT,1662.61,1671,1649,1655.2,41154.75226,36753
04/02/2021 04:00,ETH/USDT,1645.85,1667.2,1635,1662.49,39681.10096,39352
04/02/2021 03:00,ETH/USDT,1677.43,1685,1632.51,1645.84,64048.43408,52058
04/02/2021 02:00,ETH/USDT,1691.32,1695.2,1646,1677.71,78701.73345,63061
04/02/2021 01:00,ETH/USDT,1677.41,1695,1675.51,1691.29,69635.82566,65432
04/02/2021 00:00,ETH/USDT,1664.67,1679.9,1661.25,1677.53,65639.52986,62469
03/02/2021 23:00,ETH/USDT,1636.66,1669.35,1630.7,1664.49,57877.10583,69915
03/02/2021 22:00,ETH/USDT,1631,1648,1628.48,1636.61,36664.59947,39006
03/02/2021 21:00,ETH/USDT,1634.51,1644.45,1620.09,1630.99,48649.49905,46352
03/02/2021 20:00,ETH/USDT,1616.1,1638,1600.44,1634.43,66393.69006,55213
03/02/2021 19:00,ETH/USDT,1647.82,1649.73,1616.09,1616.1,61083.82137,62279
03/02/2021 18:00,ETH/USDT,1640.24,1650,1621.08,1647.82,72604.57372,67144
03/02/2021 17:00,ETH/USDT,1607.21,1642.26,1600.12,1640.25,94156.11597,85257
03/02/2021 16:00,ETH/USDT,1597.56,1615.5,1580.1,1607.21,124983.6887,113120
03/02/2021 15:00,ETH/USDT,1555.12,1599.86,1551.08,1597.25,117769.7779,91753
03/02/2021 14:00,ETH/USDT,1550.68,1559,1538.18,1555.13,50651.33289,43831
03/02/2021 13:00,ETH/USDT,1539.75,1564.74,1530.25,1550.68,58865.04773,55240
03/02/2021 12:00,ETH/USDT,1537.93,1554.12,1523.24,1539.78,56536.14247,57137
03/02/2021 11:00,ETH/USDT,1547.33,1560,1534,1537.68,56990.00896,48735
03/02/2021 10:00,ETH/USDT,1528.97,1551.12,1521.15,1547.25,45083.94644,48061
03/02/2021 09:00,ETH/USDT,1530.26,1548,1513.26,1529.03,66404.04108,61925
03/02/2021 08:00,ETH/USDT,1547.15,1550,1512.38,1530.14,92540.3339,67326
03/02/2021 07:00,ETH/USDT,1565.99,1566,1542.2,1547.09,57835.09895,42657
03/02/2021 06:00,ETH/USDT,1543.01,1571,1541.91,1566,58525.58495,49862
03/02/2021 05:00,ETH/USDT,1554.15,1555,1538.81,1543,44800.04307,34018
03/02/2021 04:00,ETH/USDT,1539.71,1561.88,1537.69,1554.16,70626.24532,67020
03/02/2021 03:00,ETH/USDT,1529.3,1548,1527.87,1539.57,52880.02728,51418
03/02/2021 02:00,ETH/USDT,1519.21,1529.66,1508.39,1529.12,44394.57573,36845
03/02/2021 01:00,ETH/USDT,1519.44,1529.76,1510.2,1519.21,43206.443,39537
03/02/2021 00:00,ETH/USDT,1511.93,1533,1511.87,1519.39,56348.1442,51328
02/02/2021 23:00,ETH/USDT,1534.74,1538.84,1510,1511.87,58510.84076,58431
02/02/2021 22:00,ETH/USDT,1519.08,1547.9,1515.88,1534.46,68377.9091,68253
02/02/2021 21:00,ETH/USDT,1532.49,1536.73,1513.26,1519.22,74696.48682,66041
02/02/2021 20:00,ETH/USDT,1516.29,1541.13,1497.12,1532.49,146176.7085,119209
02/02/2021 19:00,ETH/USDT,1490.28,1516.62,1480.12,1516.13,95788.4846,75787
02/02/2021 18:00,ETH/USDT,1472.99,1493,1468.41,1490.29,56108.55855,55676
02/02/2021 17:00,ETH/USDT,1493.45,1499.99,1464.06,1472.94,104185.8374,89299
02/02/2021 16:00,ETH/USDT,1427.88,1500,1421.56,1493.51,226229.5607,168587
02/02/2021 15:00,ETH/USDT,1432.3,1447.71,1421.02,1427.87,71979.67767,56752
02/02/2021 14:00,ETH/USDT,1426.81,1436.88,1411.46,1432.48,69318.27631,55616
02/02/2021 13:00,ETH/USDT,1424.92,1443.04,1420.54,1426.81,49478.94171,44963
02/02/2021 12:00,ETH/USDT,1419.58,1436.31,1408,1424.81,53499.40799,54549
02/02/2021 11:00,ETH/USDT,1439.66,1448.48,1411.55,1419.58,72321.88302,56223
02/02/2021 10:00,ETH/USDT,1436.93,1447.34,1427.63,1439.65,54232.30713,46573
02/02/2021 09:00,ETH/USDT,1451.26,1458,1426.38,1436.82,121037.4821,87850
02/02/2021 08:00,ETH/USDT,1415,1454.78,1405.62,1451.29,148891.9777,105690
02/02/2021 07:00,ETH/USDT,1405.18,1425.99,1404.04,1415,98975.13406,73249
02/02/2021 06:00,ETH/USDT,1388.08,1410.71,1387.92,1405,63913.21042,48266
02/02/2021 05:00,ETH/USDT,1380.84,1396.3,1378,1388.08,35963.2457,32893
02/02/2021 04:00,ETH/USDT,1368.8,1385.95,1367.5,1380.87,32995.13048,29499
02/02/2021 03:00,ETH/USDT,1372.67,1377,1360.28,1368.79,33603.2584,32541
02/02/2021 02:00,ETH/USDT,1381.51,1390,1369,1372.67,41979.72418,41725
02/02/2021 01:00,ETH/USDT,1380.61,1387.62,1367,1381.43,46579.2161,57510
02/02/2021 00:00,ETH/USDT,1374.09,1411.02,1373.85,1380.61,119384.7394,89359
01/02/2021 23:00,ETH/USDT,1357.48,1377.99,1356.2,1374.17,56147.14963,42975
01/02/2021 22:00,ETH/USDT,1349.99,1364.9,1343.06,1357.36,48537.22062,41370
01/02/2021 21:00,ETH/USDT,1336.06,1352,1329.37,1350.12,32715.64581,34279
01/02/2021 20:00,ETH/USDT,1332.74,1340,1332.07,1336.03,28663.07093,20092
01/02/2021 19:00,ETH/USDT,1325.99,1334,1324.56,1332.74,23215.20463,18140
01/02/2021 18:00,ETH/USDT,1318.5,1328.06,1316.48,1326,22417.77673,18643
01/02/2021 17:00,ETH/USDT,1309.17,1322,1305.94,1318.49,35566.41106,26632
01/02/2021 16:00,ETH/USDT,1301.96,1313.23,1300,1309.18,41596.15178,37495
01/02/2021 15:00,ETH/USDT,1314.27,1320,1301.51,1301.73,43652.15927,35062
01/02/2021 14:00,ETH/USDT,1326.93,1330.18,1310,1314.28,44581.12394,36593
01/02/2021 13:00,ETH/USDT,1330.11,1337.49,1324.61,1327.27,39212.87304,43260
01/02/2021 12:00,ETH/USDT,1336.4,1345.52,1325,1330.1,47461.33322,40174
01/02/2021 11:00,ETH/USDT,1324.65,1345.19,1323,1336.41,61777.5083,46721
01/02/2021 10:00,ETH/USDT,1328.61,1339.16,1322.35,1324.65,45628.50158,36300
01/02/2021 09:00,ETH/USDT,1331.99,1338.57,1324.47,1328.61,45333.66807,39678
01/02/2021 08:00,ETH/USDT,1316.65,1332.75,1307.52,1331.98,44898.59392,39936
01/02/2021 07:00,ETH/USDT,1309.67,1320.89,1304.39,1316.67,34120.74459,36495
01/02/2021 06:00,ETH/USDT,1320.6,1337.83,1301.7,1309.67,61325.47517,45050
01/02/2021 05:00,ETH/USDT,1314.86,1324.6,1310,1320.48,36354.29746,28625
01/02/2021 04:00,ETH/USDT,1316.91,1330,1312.01,1314.96,55432.23898,37787
01/02/2021 03:00,ETH/USDT,1317.91,1321.58,1310.16,1316.92,38787.26487,46072
01/02/2021 02:00,ETH/USDT,1318.55,1324.63,1307.54,1318.15,37422.18649,33282
01/02/2021 01:00,ETH/USDT,1279.85,1322.41,1277.76,1318.54,68955.91027,57867
01/02/2021 00:00,ETH/USDT,1312.45,1312.68,1269.99,1279.97,102595.4083,73056
31/01/2021 23:00,ETH/USDT,1311.03,1321.93,1307.68,1312.55,31412.36783,23585
31/01/2021 22:00,ETH/USDT,1294.33,1316.32,1293.79,1311.1,22442.89693,39865
31/01/2021 21:00,ETH/USDT,1309.47,1311.7,1293.88,1294.44,28590.21024,27390
31/01/2021 20:00,ETH/USDT,1305,1313.26,1292,1309.46,32087.30602,34029
31/01/2021 19:00,ETH/USDT,1288.37,1308,1286.81,1305,34787.20554,30649
31/01/2021 18:00,ETH/USDT,1289.89,1306.63,1281.12,1288.24,41580.09784,47886
31/01/2021 17:00,ETH/USDT,1312.5,1318,1284.07,1289.96,72578.08147,50988
31/01/2021 16:00,ETH/USDT,1311.01,1320,1296.29,1312.51,68381.98073,48705
31/01/2021 15:00,ETH/USDT,1331.12,1337.38,1291.68,1311.1,133279.6852,97166
31/01/2021 14:00,ETH/USDT,1349.07,1352.24,1331.11,1331.12,44350.40841,37981
31/01/2021 13:00,ETH/USDT,1359.2,1362.42,1344.69,1349.08,32658.62401,26229
31/01/2021 12:00,ETH/USDT,1354.36,1371.85,1350,1359.29,68082.65718,47978
31/01/2021 11:00,ETH/USDT,1352.09,1357.43,1350,1354.29,31523.91848,33578
31/01/2021 10:00,ETH/USDT,1340.22,1353.92,1338,1352.1,30328.03872,27073
31/01/2021 09:00,ETH/USDT,1348.51,1353.59,1339.75,1340.21,28992.72146,25348
31/01/2021 08:00,ETH/USDT,1346.28,1354,1338.63,1348.5,34132.90559,27634
31/01/2021 07:00,ETH/USDT,1348.82,1355.53,1342,1346.28,28519.50755,23997
31/01/2021 06:00,ETH/USDT,1350.49,1354.76,1345.42,1348.99,24665.23762,20654
31/01/2021 05:00,ETH/USDT,1361.76,1361.82,1344.78,1350.49,30526.38093,28101
31/01/2021 04:00,ETH/USDT,1357.49,1365.2,1351,1361.76,26730.73431,25087
31/01/2021 03:00,ETH/USDT,1359.29,1364.46,1354.17,1357.49,23596.50247,20513
31/01/2021 02:00,ETH/USDT,1372.3,1377.69,1354,1359.3,30781.24489,26851
31/01/2021 01:00,ETH/USDT,1367.24,1373.98,1361.77,1372.02,23660.82644,24882
31/01/2021 00:00,ETH/USDT,1378.04,1380.74,1360.01,1367.24,35015.31582,32007
30/01/2021 23:00,ETH/USDT,1385.43,1388.26,1370.6,1378.05,42263.53688,36257
30/01/2021 22:00,ETH/USDT,1384.25,1390,1380.67,1385.43,24841.06878,26124
30/01/2021 21:00,ETH/USDT,1376.52,1385.3,1368.34,1384.25,22947.90394,38940
30/01/2021 20:00,ETH/USDT,1371.64,1388,1371.63,1376.63,36840.40246,41308
30/01/2021 19:00,ETH/USDT,1376.36,1380,1365,1371.51,28319.20758,50331
30/01/2021 18:00,ETH/USDT,1370.57,1377.38,1363.11,1376.37,27233.17397,28834
30/01/2021 17:00,ETH/USDT,1358.43,1375.99,1356.56,1370.43,44051.2662,42303
30/01/2021 16:00,ETH/USDT,1371.26,1374.58,1345,1358.43,74470.89104,69296
30/01/2021 15:00,ETH/USDT,1367.56,1380.3,1364.22,1371.27,40566.85831,38167
30/01/2021 14:00,ETH/USDT,1364.91,1375.22,1359.25,1367.47,48267.1592,43558
30/01/2021 13:00,ETH/USDT,1338.59,1366.96,1337.11,1364.91,45077.60162,44402
30/01/2021 12:00,ETH/USDT,1340.01,1342,1330.25,1338.6,31362.78985,34168
30/01/2021 11:00,ETH/USDT,1352.3,1354.04,1338.51,1340.01,37155.83159,30881
30/01/2021 10:00,ETH/USDT,1345.2,1354.55,1337.21,1352.3,40545.81914,34341
30/01/2021 09:00,ETH/USDT,1342.2,1351.49,1338.69,1345.19,36542.48174,30961
30/01/2021 08:00,ETH/USDT,1347.07,1352.64,1336.18,1342.37,38103.95111,32790
30/01/2021 07:00,ETH/USDT,1347.04,1357,1336.66,1346.87,41292.16453,35659
30/01/2021 06:00,ETH/USDT,1336.81,1349.8,1328.16,1347.02,39658.51376,33712
30/01/2021 05:00,ETH/USDT,1343.26,1354,1329,1336.82,37543.52537,35349
30/01/2021 04:00,ETH/USDT,1342.79,1351.85,1339.5,1343.13,46684.98335,36276
30/01/2021 03:00,ETH/USDT,1346.62,1354.39,1326.41,1342.71,73896.64256,78483
30/01/2021 02:00,ETH/USDT,1369.83,1375.58,1343.78,1346.65,56461.82284,47626
30/01/2021 01:00,ETH/USDT,1366.73,1391.6,1364.41,1369.69,44887.32552,58861
30/01/2021 00:00,ETH/USDT,1379.56,1406,1366.07,1366.57,81027.31496,64547
29/01/2021 23:00,ETH/USDT,1396.2,1396.85,1368.52,1379.5,66054.21485,53198
29/01/2021 22:00,ETH/USDT,1372.01,1409.99,1370.02,1396.19,67122.84453,80196
29/01/2021 21:00,ETH/USDT,1348.68,1378.08,1345.88,1372.07,58365.53946,48057
29/01/2021 20:00,ETH/USDT,1348.03,1359.68,1331.78,1348.76,67750.21702,50252
29/01/2021 19:00,ETH/USDT,1352.92,1356.18,1313.12,1348.3,102337.3959,80134
29/01/2021 18:00,ETH/USDT,1372.58,1380.34,1339.1,1352.92,94271.55147,67452
29/01/2021 17:00,ETH/USDT,1375.72,1394.37,1365,1372.52,72237.42525,55677
29/01/2021 16:00,ETH/USDT,1396.48,1408.54,1366.52,1375.72,78336.23264,61361
29/01/2021 15:00,ETH/USDT,1392.22,1406.33,1388.43,1396.18,71519.56122,49084
29/01/2021 14:00,ETH/USDT,1424.52,1436.9,1371.33,1392.22,149557.3267,97570
29/01/2021 13:00,ETH/USDT,1419.51,1428.57,1401,1424.74,88561.47846,64667
29/01/2021 12:00,ETH/USDT,1416.83,1422.93,1397.04,1419.72,99517.28788,68600
29/01/2021 11:00,ETH/USDT,1378.09,1429.99,1378.08,1416.96,173407.9122,120370
29/01/2021 10:00,ETH/USDT,1369.92,1378.74,1345,1378.12,116849.6186,75945
29/01/2021 09:00,ETH/USDT,1375.82,1396.83,1345,1369.93,288610.1453,181567
29/01/2021 08:00,ETH/USDT,1315.86,1382.6,1295.01,1375.82,134678.8879,99024
29/01/2021 07:00,ETH/USDT,1301.47,1318.78,1292.53,1315.9,55667.44922,45602
29/01/2021 06:00,ETH/USDT,1302.9,1315.69,1292.68,1301.47,49137.72594,47127
29/01/2021 05:00,ETH/USDT,1305.61,1311.07,1295.5,1302.9,56621.102,47022
29/01/2021 04:00,ETH/USDT,1320.8,1326.53,1285.35,1305.59,90494.27921,75925
29/01/2021 03:00,ETH/USDT,1340.62,1344.88,1309.04,1320.82,66415.87954,62425
29/01/2021 02:00,ETH/USDT,1343.41,1352.83,1335.71,1340.68,47117.14168,43984
29/01/2021 01:00,ETH/USDT,1367.71,1372.2,1336.12,1343.41,58050.456,53971
29/01/2021 00:00,ETH/USDT,1329.44,1374.13,1327.25,1367.7,101281.5139,84866
28/01/2021 23:00,ETH/USDT,1349.31,1355.8,1323.35,1329.69,58933.51806,53263
28/01/2021 22:00,ETH/USDT,1347.63,1360,1346.26,1349.31,40465.35861,45844
28/01/2021 21:00,ETH/USDT,1331.47,1349.5,1331.17,1347.63,37191.98219,31775
28/01/2021 20:00,ETH/USDT,1332.36,1350.55,1324.28,1331.48,48166.79332,39346
28/01/2021 19:00,ETH/USDT,1339.82,1342.3,1330.02,1332.24,31792.57086,29900
28/01/2021 18:00,ETH/USDT,1336.41,1344,1320,1339.81,51378.50889,45441
28/01/2021 17:00,ETH/USDT,1351.41,1356,1332.36,1336.41,55438.44656,43903
28/01/2021 16:00,ETH/USDT,1350.43,1355,1330.42,1351.41,69258.02194,59383
28/01/2021 15:00,ETH/USDT,1346.76,1352.24,1334,1350.43,76553.00213,64058
28/01/2021 14:00,ETH/USDT,1342.65,1358.61,1330.56,1346.89,102104.0785,110102
28/01/2021 13:00,ETH/USDT,1318.9,1343.27,1306.5,1343,84620.89286,78819
28/01/2021 12:00,ETH/USDT,1302.54,1324.19,1292.59,1318.89,83298.00995,76094
28/01/2021 11:00,ETH/USDT,1299.69,1309.08,1287.92,1302.55,51841.52676,52443
28/01/2021 10:00,ETH/USDT,1301.77,1307.8,1280.26,1299.62,59491.70391,49862
28/01/2021 09:00,ETH/USDT,1277.27,1303.1,1260,1301.77,54167.00634,43735
28/01/2021 08:00,ETH/USDT,1284.93,1292.9,1272,1277.27,42720.50734,40015
28/01/2021 07:00,ETH/USDT,1304.14,1309.06,1279.34,1284.88,48394.72638,55664
28/01/2021 06:00,ETH/USDT,1301.41,1325,1300.26,1304.03,82873.6531,62260
28/01/2021 05:00,ETH/USDT,1282.75,1303.18,1271.55,1301.42,46569.19573,39932
28/01/2021 04:00,ETH/USDT,1287.31,1292,1270.71,1282.76,36127.43937,31560
28/01/2021 03:00,ETH/USDT,1268.58,1290.87,1264,1287.59,35655.67436,49714
28/01/2021 02:00,ETH/USDT,1265.81,1281.8,1264.36,1268.59,47384.45075,46942
28/01/2021 01:00,ETH/USDT,1258.82,1267.55,1244.69,1265.74,42670.96275,44771
28/01/2021 00:00,ETH/USDT,1238.93,1261.25,1217.23,1258.62,78171.689,80198
27/01/2021 23:00,ETH/USDT,1249.96,1256.41,1233.11,1239.03,58151.3086,63120
27/01/2021 22:00,ETH/USDT,1274.65,1284.73,1236.11,1249.96,55390.23256,50373
27/01/2021 21:00,ETH/USDT,1287.42,1291.52,1258.41,1274.54,45986.40411,41638
27/01/2021 20:00,ETH/USDT,1268.78,1297,1258.64,1287.61,92315.79818,90513
27/01/2021 19:00,ETH/USDT,1225.55,1279.29,1224.02,1268.77,101751.8174,96487
27/01/2021 18:00,ETH/USDT,1257.26,1260.61,1222.17,1225.55,88558.2733,62881
27/01/2021 17:00,ETH/USDT,1267.72,1285.98,1241.21,1257.24,107533.5249,77831
27/01/2021 16:00,ETH/USDT,1281.4,1307.76,1263.66,1267.72,135503.2071,126744
27/01/2021 15:00,ETH/USDT,1224.82,1286.15,1216.52,1281.08,114242.7234,110818
27/01/2021 14:00,ETH/USDT,1236.08,1249.01,1207,1224.82,186475.272,122362
27/01/2021 13:00,ETH/USDT,1264.74,1279,1235.22,1236.09,87615.09353,93681
27/01/2021 12:00,ETH/USDT,1248.78,1271.57,1242.75,1264.73,119477.2332,91847
27/01/2021 11:00,ETH/USDT,1276,1302.38,1245,1249.02,130189.3438,98495
27/01/2021 10:00,ETH/USDT,1271.05,1280.21,1260.17,1275.99,82957.88804,51773
27/01/2021 09:00,ETH/USDT,1261.53,1274.51,1250,1271.01,95267.48437,70039
27/01/2021 08:00,ETH/USDT,1293.37,1293.62,1259.67,1261.53,79130.36154,58873
27/01/2021 07:00,ETH/USDT,1292.26,1310.73,1285.27,1293.36,42983.01197,52998
27/01/2021 06:00,ETH/USDT,1284,1294.95,1278,1292.27,40508.34139,59256
27/01/2021 05:00,ETH/USDT,1309.68,1311.16,1273.13,1284.01,70109.76232,73022
27/01/2021 04:00,ETH/USDT,1309.01,1320.02,1297.8,1309.67,53756.92074,53338
27/01/2021 03:00,ETH/USDT,1301.69,1310.39,1300,1309,49625.07649,34781
27/01/2021 02:00,ETH/USDT,1319.68,1329.73,1300,1301.6,42851.53587,36178
27/01/2021 01:00,ETH/USDT,1346.31,1349.75,1313.59,1319.53,66246.19604,53305
27/01/2021 00:00,ETH/USDT,1366.54,1373.9,1331.39,1346.31,63145.27266,66943
26/01/2021 23:00,ETH/USDT,1360.85,1374.22,1348.77,1365.97,72858.20648,62492
26/01/2021 22:00,ETH/USDT,1333.83,1361.01,1325,1361.01,33972.50222,38697
26/01/2021 21:00,ETH/USDT,1337.11,1362.77,1328.83,1333.83,51422.32501,43710
26/01/2021 20:00,ETH/USDT,1341.93,1361.98,1331.02,1336.71,64492.3505,50293
26/01/2021 19:00,ETH/USDT,1332.82,1353,1332.23,1341.94,61002.27984,50347
26/01/2021 18:00,ETH/USDT,1329.4,1337.8,1317.76,1332.82,63278.55456,52177
26/01/2021 17:00,ETH/USDT,1308.35,1329.98,1302.91,1329.39,70593.34249,59257
26/01/2021 16:00,ETH/USDT,1279.94,1313.2,1267.02,1308.35,132397.9268,98162
26/01/2021 15:00,ETH/USDT,1259.47,1291.5,1258.77,1279.95,79512.91689,60237
26/01/2021 14:00,ETH/USDT,1285.49,1290.61,1244.56,1259.47,113799.8962,92357
26/01/2021 13:00,ETH/USDT,1273.02,1294.29,1259.55,1285.49,111869.4617,84249
26/01/2021 12:00,ETH/USDT,1313.61,1319.69,1270,1272.83,105540.6417,78744
26/01/2021 11:00,ETH/USDT,1336.71,1337,1309.38,1313.46,41442.70824,51692
26/01/2021 10:00,ETH/USDT,1315.5,1344.82,1310.56,1336.72,60057.23738,49514
26/01/2021 09:00,ETH/USDT,1328.83,1332.76,1294.83,1315.31,67375.56984,50376
26/01/2021 08:00,ETH/USDT,1317.34,1333.48,1305.17,1328.96,46921.53805,39191
26/01/2021 07:00,ETH/USDT,1314.41,1324.17,1301.56,1317.41,58235.49747,64460
26/01/2021 06:00,ETH/USDT,1338.63,1338.71,1310,1314.44,60170.07361,48971
26/01/2021 05:00,ETH/USDT,1339.27,1348.01,1325.59,1338.77,34801.89945,31865
26/01/2021 04:00,ETH/USDT,1312.8,1349,1310.15,1339.28,64435.61295,49636
26/01/2021 03:00,ETH/USDT,1350.29,1358.21,1297,1312.8,96651.36839,78117
26/01/2021 02:00,ETH/USDT,1378.16,1378.38,1342.3,1350.24,42227.55969,40234
26/01/2021 01:00,ETH/USDT,1367.82,1378.49,1347.07,1378.38,53104.85887,68884
26/01/2021 00:00,ETH/USDT,1317.6,1374.52,1304.04,1367.83,96759.32971,79516
25/01/2021 23:00,ETH/USDT,1327.87,1342,1313,1317.88,61014.9204,55616
25/01/2021 22:00,ETH/USDT,1347.43,1348,1293.69,1327.87,98492.93061,106421
25/01/2021 21:00,ETH/USDT,1369.98,1370.05,1311.02,1347.38,132189.1372,114848
25/01/2021 20:00,ETH/USDT,1382.9,1383.63,1353.14,1370,59479.81821,54337
25/01/2021 19:00,ETH/USDT,1375.54,1395,1364.81,1382.87,45350.51792,56819
25/01/2021 18:00,ETH/USDT,1398.99,1405.26,1354.86,1375.58,83675.53564,66152
25/01/2021 17:00,ETH/USDT,1405.54,1414.99,1388.26,1398.98,49005.57517,47172
25/01/2021 16:00,ETH/USDT,1434.95,1442.72,1387,1405.5,108235.3276,97976
25/01/2021 15:00,ETH/USDT,1405.7,1438.45,1399.44,1434.87,61839.44375,51311
25/01/2021 14:00,ETH/USDT,1416.76,1427,1400,1405.66,51227.69282,44021
25/01/2021 13:00,ETH/USDT,1426.24,1438.66,1405.5,1416.76,86370.76792,66930
25/01/2021 12:00,ETH/USDT,1411.41,1444.36,1404.74,1426.06,91772.66899,68228
25/01/2021 11:00,ETH/USDT,1402.63,1421.85,1392.11,1411.18,43378.53775,38696
25/01/2021 10:00,ETH/USDT,1390.72,1405,1379.08,1402.63,76526.01007,68243
25/01/2021 09:00,ETH/USDT,1422.98,1424.88,1382.28,1390.77,71526.23103,56020
25/01/2021 08:00,ETH/USDT,1424.65,1427.72,1400.23,1422.97,53236.41267,52133
25/01/2021 07:00,ETH/USDT,1426.5,1429.26,1402.36,1424.61,50691.0845,56444
25/01/2021 06:00,ETH/USDT,1440.45,1445,1414.94,1426.59,42465.1839,39451
25/01/2021 05:00,ETH/USDT,1423.02,1440.8,1417.65,1440.46,45716.45119,41258
25/01/2021 04:00,ETH/USDT,1426.99,1433.94,1392.2,1423.02,83154.61405,73752
25/01/2021 03:00,ETH/USDT,1428.75,1441.22,1421.01,1426.91,56419.12987,42846
25/01/2021 02:00,ETH/USDT,1433.2,1442.87,1418.73,1428.72,62222.95419,51988
25/01/2021 01:00,ETH/USDT,1456.97,1461.24,1418.48,1433.42,113563.1114,127042
25/01/2021 00:00,ETH/USDT,1392.19,1475,1383.12,1456.96,257887.2561,183808
24/01/2021 23:00,ETH/USDT,1367.99,1398.83,1367.93,1392.51,86118.26898,72205
24/01/2021 22:00,ETH/USDT,1352.29,1376.88,1343.55,1367.99,47888.68329,51759
24/01/2021 21:00,ETH/USDT,1342.89,1355.01,1332.76,1352.15,33545.61016,52050
24/01/2021 20:00,ETH/USDT,1326.37,1345.96,1324.13,1342.9,40411.74981,46134
24/01/2021 19:00,ETH/USDT,1348.84,1358.61,1310,1326.37,95825.20392,72764
24/01/2021 18:00,ETH/USDT,1357.62,1359.7,1343.39,1348.84,44697.09353,40126
24/01/2021 17:00,ETH/USDT,1328.36,1365,1325.51,1357.52,104905.9054,101782
24/01/2021 16:00,ETH/USDT,1320.5,1338.24,1304,1328.36,82022.39501,67839
24/01/2021 15:00,ETH/USDT,1304.56,1324.34,1303.55,1320.5,41991.87162,48311
24/01/2021 14:00,ETH/USDT,1322.59,1329.73,1298.22,1304.56,59373.06075,47501
24/01/2021 13:00,ETH/USDT,1325.07,1329.44,1316,1322.43,66872.63027,48152
24/01/2021 12:00,ETH/USDT,1343.07,1348.26,1311.56,1325.07,80799.18941,81551
24/01/2021 11:00,ETH/USDT,1339.99,1350.04,1335,1342.97,50780.41087,56014
